1,1
1,2
1,3
1,4
1,5
1,6
1,7
2,8
1,9
1,10
2,11
1,12
1,13
1,14
1,15
1,16
1,17
1,18
1,19
1,20
1,21
1,22
2,23
3,24
3,25
2,26
3,27
3,28
3,29
2,30
3,31
2,32
4,33
2,34
2,35
3,36
4,37
3,38
4,39
2,40
2,41
2,42
2,43
3,44
2,45
2,46
3,47
2,48
2,49
2,50
2,51
3,52
2,53
2,54
2,55
2,56
3,57
3,58
3,59
2,60
3,61
2,62
2,63
2,64
2,65
3,66
2,67
2,68
2,69
3,70
3,71
3,72
2,73
3,74
3,75
3,76
3,77
2,78
3,79
4,80
2,81
2,82
2,83
2,84
3,85
2,86
3,87
3,88
2,89
2,90
